document_id,arm_id,Combined follow up_old,Combined follow up_new,Abstinence type_old,Abstinence type_new,Abstinence: Continuous _old,Abstinence: Continuous _new,Abstinence: Point Prevalence _old,Abstinence: Point Prevalence _new,6451791_old,6451791_new,6451788_old,6451788_new,6080485_old,6080485_new,Manually added follow-up duration value_old,Manually added follow-up duration value_new,Manually added follow-up duration units_old,Manually added follow-up duration units_new,6080481_old,6080481_new,6080512_old,6080512_new,6823485_old,6823485_new,1.1.Goal setting_old,1.1.Goal setting_new,6452746_old,6452746_new,3.1 Social support_old,3.1 Social support_new,6452831_old,6452831_new,6452838_old,6452838_new,6452948_old,6452948_new,6452949_old,6452949_new,6080704_old,6080704_new,pychologist_old,pychologist_new,aggregate patient role_old,aggregate patient role_new,6080518_old,6080518_new,6080719_old,6080719_new,"Pregnancy trial 1 = yes, 2 = mix pg and non-pg_old","Pregnancy trial 1 = yes, 2 = mix pg and non-pg_new","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_old","Relapse prevention trial (1 = yes, 2 = mix of quitters and non-abstinent)_new",6080694_old,6080694_new
423127,1953,,,,PP,,0,,1,,15.5,,,55,54.9,,,,,,,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423127,1954,,,,PP,,0,,1,,19.1,,,55,54.9,,,,,,,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,341,52,52.2,,C,,1,,0,,20.7,,,,,,,,,40,40.36,16,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,338,52,52.2,,C,,1,,0,,32.8,,,,,,,,,42,41.96,17,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,339,52,52.2,,C,,1,,0,,19,,,,,,,,,43,43.47,17,16.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263229,340,52,52.2,,C,,1,,0,,27.6,,,,,,,,,43,43.45,17,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437438,2244,26,26.1,,PP,,0,,1,,8,,,,,,,,,35,35.4,14,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437438,2243,26,26.1,,PP,,0,,1,,8,,,,,,,,,36,36.2,15,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296486,860,26,26.1,,C,,1,,0,,5.1,,,46,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296486,859,26,26.1,,C,,1,,0,,5,,,47,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423106,2059,52,52.2,,PP,,0,,1,,6.6,,,,,,,,,42,41.6,30,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423106,2060,52,52.2,,PP,,0,,1,,6.2,,,,,,,,,42,41.6,27,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423110,2069,26,26.1,,PP,,0,,1,,22,,,,,,,,,39,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423110,2068,26,26.1,,PP,,0,,1,,31,,,,,,,,,40,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436348,2622,26,26.1,,PP,,0,,1,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436348,2621,26,26.1,,PP,,0,,1,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296479,854,26,26.1,,C,,1,,0,,13.7,,,67,66.9,,,,,38,37.7,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296479,853,26,26.1,,C,,1,,0,,14.5,,,65,64.8,,,,,38,38.4,20,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423075,1997,,,,PP,,0,,1,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423075,1998,,,,PP,,0,,1,,30,,,,,,,,,,,8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263292,148,26,26.1,,NCS,,0,,0,,28.9,,,49,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263292,147,26,26.1,,NCS,,0,,0,,32.7,,,35,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,81,,52.2,,C,,1,,0,,3.1,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,82,,52.2,,C,,1,,0,,3.1,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252909,80,,52.2,,C,,1,,0,,4.3,,,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,371,26,26.1,,PP,,0,,1,,15.5,,,34,34.5,,,,,20,20.35,48,47.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,373,26,26.1,,PP,,0,,1,,17.9,,,,,,,,,21,20.64,45,44.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,370,26,26.1,,PP,,0,,1,,22.2,,,46,45.7,,,,,20,20.42,46,46.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263257,372,26,26.1,,PP,,0,,1,,9.8,,,52,52.4,,,,,21,20.77,47,46.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423107,2061,26,26.1,,C,,1,,0,,16.7,,,,,,,,,46,46.5,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423107,2062,26,26.1,,C,,1,,0,,15.5,,,,,,,,,,,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296324,603,57,56.55,,C,,1,,0,,0.8,,,52,51.5,,,,,44,44.4,19,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296324,602,57,56.55,,C,,1,,0,,1.4,,,50,49.8,,,,,45,45.4,20,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,826,30,30.45,,PP,,0,,1,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,828,30,30.45,,PP,,0,,1,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296441,827,30,30.45,,PP,,0,,1,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263218,324,26,26.1,,PP,,0,,1,,32,,,,,,,,,55,55.4,21,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263218,323,26,26.1,,PP,,0,,1,,32,,,,,,,,,56,56.4,18,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252897,53,,52.2,,PP,,0,,1,,7.3,,,62,61.6,,12,,months,36,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252897,52,,52.2,,PP,,0,,1,,13.4,,,58,58.4,,12,,months,36,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296372,755,4,4.35,,C,,1,,0,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296372,753,4,4.35,,C,,1,,0,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296313,569,26,26.1,,PP,,0,,1,,6.5,,,57,57.2,,,,,,,15,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296313,568,26,26.1,,PP,,0,,1,,6.7,,,61,61.2,,,,,,,16,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437509,2250,39,39.15,,PP,,0,,1,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437509,2251,39,39.15,,PP,,0,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437509,2249,39,39.15,,PP,,0,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437509,2252,39,39.15,,PP,,0,,1,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423481,1973,26,26.1,,PP,,0,,1,,2,,,,,,,,,,,12,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423481,1972,26,26.1,,PP,,0,,1,,2,,,,,,,,,,,12,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263183,289,52,52.2,,PP,,0,,1,,26,,,,,,,,,42,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263183,288,52,52.2,,PP,,0,,1,,27,,,,,,,,,40,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263183,287,52,52.2,,PP,,0,,1,,27,,,,,,,,,44,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263157,259,,,,PP,,0,,1,,13.7,,,,,,,,,42,41.5,21,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263157,260,,,,PP,,0,,1,,12.6,,,,,,,,,42,41.5,21,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296284,506,52,52.2,,PP,,0,,1,,4.2,,,,,,,,,,,19,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296284,505,52,52.2,,PP,,0,,1,,5.1,,,,,,,,,,,19,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263227,334,52,52.2,,C,,1,,0,,21,,,,,,,,,44,44.3,21,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263227,333,52,52.2,,C,,1,,0,,13,,,,,,,,,46,45.7,22,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263227,335,52,52.2,,C,,1,,0,,9,,,,,,,,,44,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263278,399,52,52.2,,PP,,0,,1,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263278,400,52,52.2,,PP,,0,,1,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296312,567,26,26.1,,PP,,0,,1,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296312,566,26,26.1,,PP,,0,,1,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423084,1915,26,26.1,,PP,,0,,1,,25,,,,,,,,,38,37.6,15,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
423084,1914,26,26.1,,PP,,0,,1,,26,,,,,,,,,40,40.4,14,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
423084,1916,26,26.1,,PP,,0,,1,,15,,,,,,,,,43,42.7,17,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
296406,774,4,4.35,,C,,1,,0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296406,775,4,4.35,,C,,1,,0,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423089,1933,,,,C,,1,,0,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
423089,1932,,,,C,,1,,0,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
296408,778,52,52.2,,NCS,,0,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296408,777,52,52.2,,NCS,,0,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296408,776,52,52.2,,NCS,,0,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296384,765,52,52.2,,C,,1,,0,,12,,,,,,,,,32,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296384,764,52,52.2,,C,,1,,0,,20,,,,,,,,,32,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437541,2636,26,26.1,,NCS,,0,,0,,45.5,,,,,,,,,48,47.7,17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437541,2637,26,26.1,,NCS,,0,,0,,14.3,,,,,,,,,48,47.7,17,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319599,669,78,78.3,,NCS,,0,,0,,23.3,,,,,,,,,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319599,668,78,78.3,,NCS,,0,,0,,28.9,,,,,,,,,16,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263285,403,26,26.1,,PP,,0,,1,,13.1,,,,,,,,,37,36.9,17,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263285,404,26,26.1,,PP,,0,,1,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423070,1984,26,26.1,,PP,,0,,1,,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423070,1983,26,26.1,,PP,,0,,1,,21.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437456,2204,4,4.35,,C,,1,,0,,22,,,6,5.6,,,,,29,29.28,14,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437456,2206,4,4.35,,C,,1,,0,,5.6,,,,,,,,,,,16,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437456,2205,4,4.35,,C,,1,,0,,5.3,,,16,15.8,,,,,29,29.42,14,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423254,1970,,4,,PP,,0,,1,,27.1,0,1,53,53.2,,4,,weeks,42,42.3,18,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423254,1971,,4,,PP,,0,,1,,23.4,0,1,52,52.1,,4,,weeks,41,41.3,18,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437530,2288,,,,PP,,0,,1,,0,,,,,,,,,54,54.3,72,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437530,2289,,,,PP,,0,,1,,0,,,,,,,,,56,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321132,726,52,52.2,,PP,,0,,1,,39.1,,,46,46.1,,,,,44,44.2,28,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321132,725,52,52.2,,PP,,0,,1,,48,,,,,,,,,41,41.3,28,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321139,734,52,52.2,,C,,1,,0,,28.1,,,34,34.3,,,,,45,45.3,38,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321139,733,52,52.2,,C,,1,,0,,34.3,,,,,,,,,45,44.7,35,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321139,736,52,52.2,,C,,1,,0,,19.4,,,53,52.8,,,,,44,44.5,34,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321139,735,52,52.2,,C,,1,,0,,29.6,,,30,30.5,,,,,45,44.65,38,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437491,2359,26,26.1,,PP,,0,,1,,20,,,38,37.8,,,,,51,51.1,21,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437491,2358,26,26.1,,PP,,0,,1,,53.3,,,,,,,,,51,51.1,20,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263247,360,52,52.2,,PP,,0,,1,,4.5,,,,,,,,,34,34.5,22,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263247,359,52,52.2,,PP,,0,,1,,7.5,,,,,,,,,34,34.5,22,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263247,361,52,52.2,,PP,,0,,1,,0,,,,,,,,,34,34.5,22,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263247,362,52,52.2,,PP,,0,,1,,4.8,,,,,,,,,34,34.5,22,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296294,521,104,104.4,,PP,,0,,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296294,522,104,104.4,,PP,,0,,1,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263041,106,,,,C,,1,,0,,12,,,,,,na,,,29,28.6,9,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
263041,107,,,,C,,1,,0,,3,,,,,,na,,,28,28.4,8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
296476,851,104,104.4,,pp,,0,,1,,16,,,,,,,,,45,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296476,852,104,104.4,,pp,,0,,1,,16.2,,,,,,,,,44,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263112,186,52,52.2,,NCS,,0,,0,,26,,,,,,,,,47,47.3,26,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263112,187,52,52.2,,NCS,,0,,0,,16,,,,,,,,,46,46.4,23,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252903,62,,52.2,,NCS,,0,,0,,16,0,1,,,,1,,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252903,63,,52.2,,NCS,,0,,0,,10,0,1,,,,1,,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252903,64,,52.2,,NCS,,0,,0,,13,0,1,,,,1,,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263056,128,,26.1,,PP,,0,,1,,9,0,1,,,,6,,months,24,24.4,13,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263056,127,,26.1,,PP,,0,,1,,21,0,1,,,,6,,months,24,24.1,13,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296298,530,26,26.1,,PP,,0,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296298,529,26,26.1,,PP,,0,,1,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296298,531,26,26.1,,PP,,0,,1,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437461,2197,26,26.1,,PP,,0,,1,,13.8,,,61,60.6,,,,,45,44.9,17,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437461,2196,26,26.1,,PP,,0,,1,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423115,2106,,,,PP,,0,,1,,6.5,,,45,45.2,,,,,44,44.5,19,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423115,2105,,,,PP,,0,,1,,17.1,,,54,54.3,,,,,47,47.4,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252908,79,,52.2,,NCS,,0,,0,,8,0,1,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252908,78,,52.2,,NCS,,0,,0,,5,0,1,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252908,77,,52.2,,NCS,,0,,0,,12,0,1,,,,12,,months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321141,738,26,26.1,,NCS,,0,,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321141,737,26,26.1,,NCS,,0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263117,194,26,26.1,,PP,,0,,1,,6,,,,,,,,,49,49.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263117,193,26,26.1,,PP,,0,,1,,6.8,,,,,,,,,50,49.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263117,192,26,26.1,,PP,,0,,1,,4.5,,,,,,,,,48,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296405,772,13,13.05,,PP,,0,,1,,21.43,,,,,,,,,44,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296405,773,13,13.05,,PP,,0,,1,,11.54,,,,,,,,,44,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263149,245,26,26.1,,PP,,0,,1,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263149,246,26,26.1,,PP,,0,,1,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437468,2330,13,13.05,,PP,,0,,1,,53.3,,,,,,,,,39,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437468,2331,13,13.05,,PP,,0,,1,,13.2,,,,,,,,,39,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252896,50,,26.1,,C,,1,,0,,12,,,,,,6,,months,32,32.5,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252896,51,,26.1,,C,,1,,0,,8.1,,,,,,6,,months,32,32.5,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252896,49,,26.1,,C,,1,,0,,8.9,,,,,,6,,months,32,32.5,19,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263228,337,52,52.2,,C,,1,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263228,1030,52,52.2,,C,,1,,0,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263228,1031,52,52.2,,C,,1,,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263228,336,52,52.2,,C,,1,,0,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437470,2312,26,26.1,,C,,1,,0,,5.3,,,,,,,,,45,45.4,2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437470,2311,26,26.1,,C,,1,,0,,7.2,,,,,,,,,42,42.2,2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423236,2116,,end of pregnancy,,PP,,0,,1,,28.57,,,,,,,,,,,9,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
423236,2115,,end of pregnancy,,PP,,0,,1,,30,,,,,,,,,24,24.2,14,13.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
319593,659,,,,PP,,0,,1,,6,,,42,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319593,658,,,,PP,,0,,1,,11,,,53,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319593,657,,,,PP,,0,,1,,14,,,42,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423132,1942,,,,PP,,0,,1,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423132,1943,,,,PP,,0,,1,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423132,1941,,,,PP,,0,,1,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252980,15,,26.1,,C,,1,,0,,2.6,0,1,,,,6,,months,45,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252980,16,,26.1,,C,,1,,0,,0.5,0,1,,,,6,,months,47,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437466,2267,52,52.2,,C,,1,,0,,17,,,64,63.5,,,,,39,39.21,19,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437466,2266,52,52.2,,C,,1,,0,,16,,,,,,,,,40,39.68,19,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296262,467,52,52.2,,C,,1,,0,,3,,,,,,,,,41,41.2,17,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296262,465,52,52.2,,C,,1,,0,,3,,,,,,,,,41,40.9,18,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296262,464,52,52.2,,C,,1,,0,,5,,,,,,,,,41,40.8,17,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296262,466,52,52.2,,C,,1,,0,,2,,,,,,,,,41,41.3,17,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263249,365,26,26.1,,C,,1,,0,,39.5,,,70,69.8,,,,,44,44.4,22,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263249,366,26,26.1,,C,,1,,0,,26.5,,,59,59.2,,,,,47,46.9,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263212,315,52,52.2,,PP,,0,,1,,8,,,54,53.8,,,,,43,43.39,23,22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263212,316,52,52.2,,PP,,0,,1,,7,,,44,44.4,,,,,44,43.95,20,19.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,494,52,52.2,,PP,,0,,1,,11.7,,,60,59.5,,,,,41,41.1,22,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,489,52,52.2,,PP,,0,,1,,21.2,,,,,,,,,40,40.5,22,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,493,52,52.2,,PP,,0,,1,,13.8,,,59,59.2,,,,,41,41.4,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,491,52,52.2,,PP,,0,,1,,17.1,,,60,60.3,,,,,,,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,492,52,52.2,,PP,,0,,1,,14.3,,,62,62.2,,,,,41,40.8,22,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296274,490,52,52.2,,PP,,0,,1,,20.1,,,59,59.2,,,,,41,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319587,645,26,26.1,,PP,,0,,1,,7.5,,,,,,,,,17,16.7,6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319587,646,26,26.1,,PP,,0,,1,,0.1,,,,,,,,,17,16.7,6,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296346,424,130,130.5,,PP,,0,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296346,423,130,130.5,,PP,,0,,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436349,2623,26,26.1,,C,,1,,0,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436349,2624,26,26.1,,C,,1,,0,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263154,258,52,52.2,,PP,,0,,1,,7,,,,,,,,,37,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263154,256,52,52.2,,PP,,0,,1,,20,,,,,,,,,38,38.3,21,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
